id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC0000440,SIN000147,Factura,True,True,2024-11-23,False,
DOC0000441,SIN000147,Informe,True,True,2024-11-22,False,
DOC0000442,SIN000148,Denuncia,True,True,2025-03-21,False,
DOC0000443,SIN000148,Factura,True,True,2025-03-21,False,
DOC0000444,SIN000148,Informe,True,True,2025-03-20,False,
DOC0000445,SIN000149,Denuncia,True,True,2024-05-16,False,
DOC0000446,SIN000149,Factura,True,True,2024-05-20,False,
DOC0000447,SIN000149,Informe,True,True,2024-05-17,False,
DOC0000448,SIN000150,Denuncia,True,True,2025-01-24,False,
DOC0000449,SIN000150,Factura,True,True,2025-01-26,False,
DOC0000450,SIN000150,Informe,True,True,2025-01-25,False,
DOC0000451,SIN000151,Denuncia,True,True,2024-12-26,False,
DOC0000452,SIN000151,Factura,True,True,2024-12-26,False,
DOC0000453,SIN000151,Informe,True,True,2024-12-26,False,
DOC0000454,SIN000152,Denuncia,True,True,2024-03-18,False,
DOC0000455,SIN000152,Factura,True,True,2024-03-15,False,
DOC0000456,SIN000152,Informe,True,True,2024-03-15,False,
DOC0000457,SIN000153,Denuncia,True,True,2025-06-25,False,
DOC0000458,SIN000153,Factura,True,True,2025-06-25,False,
DOC0000459,SIN000153,Informe,True,True,2025-06-25,False,
DOC0000460,SIN000154,Denuncia,True,True,2024-09-18,False,
DOC0000461,SIN000154,Factura,True,True,2024-09-15,False,
DOC0000462,SIN000154,Informe,True,True,2024-09-13,False,
DOC0000463,SIN000155,Denuncia,True,True,2024-08-15,False,
DOC0000464,SIN000155,Factura,True,True,2024-08-15,False,
DOC0000465,SIN000155,Informe,True,True,2024-08-12,False,
DOC0000466,SIN000156,Denuncia,True,True,2024-11-27,False,
DOC0000467,SIN000156,Factura,True,True,2024-11-26,False,
DOC0000468,SIN000156,Informe,True,True,2024-11-26,False,
DOC0000469,SIN000157,Denuncia,True,True,2024-02-29,False,
DOC0000470,SIN000157,Factura,True,True,2024-02-29,False,
DOC0000471,SIN000157,Informe,True,True,2024-03-02,False,
DOC0000472,SIN000158,Denuncia,True,True,2025-09-03,False,
DOC0000473,SIN000158,Factura,True,True,2025-09-02,False,
DOC0000474,SIN000158,Informe,True,True,2025-09-02,False,
DOC0000475,SIN000159,Denuncia,True,True,2025-06-30,False,
DOC0000476,SIN000159,Factura,True,True,2025-06-27,False,
DOC0000477,SIN000159,Informe,True,True,2025-06-27,False,
DOC0000478,SIN000160,Denuncia,True,True,2025-01-27,False,
DOC0000479,SIN000160,Factura,True,True,2025-01-27,False,
DOC0000480,SIN000160,Informe,True,True,2025-01-28,False,
DOC0000481,SIN000161,Denuncia,True,True,2024-10-02,False,
DOC0000482,SIN000161,Factura,True,True,2024-10-02,False,
DOC0000483,SIN000161,Informe,True,True,2024-10-02,False,
DOC0000484,SIN000162,Denuncia,True,True,2025-10-14,False,
DOC0000485,SIN000162,Factura,True,True,2025-10-17,False,
DOC0000486,SIN000162,Informe,True,True,2025-10-18,False,
DOC0000487,SIN000163,Denuncia,True,True,2024-05-19,False,
DOC0000488,SIN000163,Factura,True,True,2024-05-14,False,
DOC0000489,SIN000163,Informe,True,True,2024-05-19,False,
DOC0000490,SIN000164,Denuncia,True,True,2024-08-02,False,
DOC0000491,SIN000164,Factura,True,True,2024-08-03,False,
DOC0000492,SIN000164,Informe,True,True,2024-08-05,False,
DOC0000493,SIN000165,Denuncia,True,True,2024-08-25,False,
DOC0000494,SIN000165,Factura,True,True,2024-08-25,False,
DOC0000495,SIN000165,Informe,True,True,2024-08-24,False,
DOC0000496,SIN000166,Denuncia,True,True,2025-04-14,False,
DOC0000497,SIN000166,Factura,True,True,2025-04-12,False,
DOC0000498,SIN000166,Informe,True,True,2025-04-16,False,
DOC0000499,SIN000167,Denuncia,True,True,2024-07-18,False,
DOC0000500,SIN000167,Factura,True,True,2024-07-19,False,
DOC0000501,SIN000167,Informe,True,True,2024-07-16,False,
DOC0000502,SIN000168,Denuncia,True,True,2024-11-13,False,
DOC0000503,SIN000168,Factura,True,True,2024-11-13,False,
DOC0000504,SIN000168,Informe,True,True,2024-11-16,False,
DOC0000505,SIN000169,Denuncia,True,True,2024-08-20,False,
DOC0000506,SIN000169,Factura,True,True,2024-08-19,False,
DOC0000507,SIN000169,Informe,True,True,2024-08-23,False,
DOC0000508,SIN000170,Denuncia,True,True,2024-06-14,False,
DOC0000509,SIN000170,Factura,True,True,2024-06-14,False,
DOC0000510,SIN000170,Informe,True,True,2024-06-19,False,
DOC0000511,SIN000171,Denuncia,True,True,2024-11-06,False,
DOC0000512,SIN000171,Factura,True,True,2024-11-06,False,
DOC0000513,SIN000171,Informe,True,True,2024-11-02,False,
DOC0000514,SIN000172,Denuncia,True,True,2024-11-10,False,
DOC0000515,SIN000172,Factura,True,True,2024-11-07,False,
DOC0000516,SIN000172,Informe,True,True,2024-11-10,False,
DOC0000517,SIN000173,Denuncia,True,True,2025-06-16,False,
DOC0000518,SIN000173,Factura,True,True,2025-06-15,False,
DOC0000519,SIN000173,Informe,True,True,2025-06-18,False,
DOC0000520,SIN000174,Denuncia,True,True,2025-07-27,False,
DOC0000521,SIN000174,Factura,True,True,2025-07-30,False,
DOC0000522,SIN000174,Informe,True,True,2025-07-26,False,
DOC0000523,SIN000175,Denuncia,True,True,2025-01-26,False,
DOC0000524,SIN000175,Factura,True,True,2025-01-23,False,
DOC0000525,SIN000175,Informe,True,True,2025-01-24,False,
DOC0000526,SIN000176,Denuncia,True,True,2025-07-13,False,
DOC0000527,SIN000176,Factura,True,True,2025-07-09,False,
DOC0000528,SIN000176,Informe,True,True,2025-07-11,False,
DOC0000529,SIN000177,Denuncia,True,True,2025-06-23,False,
DOC0000530,SIN000177,Factura,True,True,2025-06-25,False,
DOC0000531,SIN000177,Informe,True,True,2025-06-25,False,
DOC0000532,SIN000178,Denuncia,True,True,2025-09-26,False,
DOC0000533,SIN000178,Factura,True,True,2025-09-25,False,
DOC0000534,SIN000178,Informe,True,True,2025-09-26,False,
DOC0000535,SIN000179,Denuncia,True,True,2024-06-13,False,
DOC0000536,SIN000179,Factura,True,True,2024-06-12,False,
DOC0000537,SIN000179,Informe,True,True,2024-06-13,False,
DOC0000538,SIN000180,Denuncia,True,True,2024-08-16,False,
DOC0000539,SIN000180,Factura,True,True,2024-08-18,False,
DOC0000540,SIN000180,Informe,True,True,2024-08-19,False,
DOC0000541,SIN000181,Denuncia,True,True,2024-05-12,False,
DOC0000542,SIN000181,Factura,True,True,2024-05-09,False,
DOC0000543,SIN000181,Informe,True,True,2024-05-09,False,
DOC0000544,SIN000182,Denuncia,True,True,2024-10-30,False,
DOC0000545,SIN000182,Factura,True,True,2024-10-29,False,
DOC0000546,SIN000182,Informe,True,True,2024-11-03,False,
DOC0000547,SIN000183,Denuncia,True,True,2025-04-18,False,
DOC0000548,SIN000183,Factura,True,True,2025-04-18,False,
DOC0000549,SIN000183,Informe,True,True,2025-04-21,False,
DOC0000550,SIN000184,Denuncia,True,True,2024-12-29,False,
DOC0000551,SIN000184,Factura,True,True,2024-12-27,False,
DOC0000552,SIN000184,Informe,True,True,2024-12-30,False,
DOC0000553,SIN000185,Denuncia,True,True,2025-09-15,False,
DOC0000554,SIN000185,Factura,True,True,2025-09-19,False,
DOC0000555,SIN000185,Informe,True,True,2025-09-15,False,
DOC0000556,SIN000186,Denuncia,True,True,2024-12-29,False,
DOC0000557,SIN000186,Factura,True,True,2024-12-31,False,
DOC0000558,SIN000186,Informe,True,True,2024-12-28,False,
DOC0000559,SIN000187,Denuncia,True,True,2024-09-18,False,
DOC0000560,SIN000187,Factura,True,True,2024-09-16,False,
DOC0000561,SIN000187,Informe,True,True,2024-09-17,False,
DOC0000562,SIN000188,Denuncia,True,True,2024-12-09,False,
DOC0000563,SIN000188,Factura,True,True,2024-12-10,False,
DOC0000564,SIN000188,Informe,True,True,2024-12-06,False,
DOC0000565,SIN000189,Denuncia,True,True,2024-03-26,False,
DOC0000566,SIN000189,Factura,True,True,2024-03-28,False,
DOC0000567,SIN000189,Informe,True,True,2024-03-26,False,
DOC0000568,SIN000190,Denuncia,True,True,2024-10-04,False,
DOC0000569,SIN000190,Factura,True,True,2024-10-05,False,
DOC0000570,SIN000190,Informe,True,True,2024-10-06,False,
DOC0000571,SIN000191,Denuncia,True,True,2025-06-22,False,
DOC0000572,SIN000191,Factura,True,True,2025-06-22,False,
DOC0000573,SIN000191,Informe,True,True,2025-06-21,False,
DOC0000574,SIN000192,Denuncia,True,True,2024-07-22,False,
DOC0000575,SIN000192,Factura,True,True,2024-07-21,False,
DOC0000576,SIN000192,Informe,True,True,2024-07-22,False,
DOC0000577,SIN000193,Denuncia,True,True,2025-02-18,False,
DOC0000578,SIN000193,Factura,True,True,2025-02-15,False,
DOC0000579,SIN000193,Informe,True,True,2025-02-18,False,
DOC0000580,SIN000194,Denuncia,True,True,2024-08-24,False,
DOC0000581,SIN000194,Factura,True,True,2024-08-25,False,
DOC0000582,SIN000194,Informe,True,True,2024-08-26,False,
DOC0000583,SIN000195,Denuncia,True,True,2025-09-21,False,
DOC0000584,SIN000195,Factura,True,True,2025-09-20,False,
DOC0000585,SIN000195,Informe,True,True,2025-09-17,False,
DOC0000586,SIN000196,Denuncia,True,True,2025-02-13,False,
DOC0000587,SIN000196,Factura,True,True,2025-02-16,False,
DOC0000588,SIN000196,Informe,True,True,2025-02-16,False,
DOC0000589,SIN000197,Denuncia,True,True,2024-08-01,False,
DOC0000590,SIN000197,Factura,True,True,2024-08-02,False,
DOC0000591,SIN000197,Informe,True,True,2024-08-01,False,
DOC0000592,SIN000198,Denuncia,True,True,2024-07-31,False,
DOC0000593,SIN000198,Factura,True,True,2024-07-31,False,
DOC0000594,SIN000198,Informe,True,True,2024-08-02,False,
DOC0000595,SIN000199,Denuncia,True,True,2025-04-26,False,
DOC0000596,SIN000199,Factura,True,True,2025-04-28,False,
DOC0000597,SIN000199,Informe,True,True,2025-04-25,False,
DOC0000598,SIN000200,Denuncia,True,True,2025-05-11,False,
DOC0000599,SIN000200,Factura,True,True,2025-05-12,False,
DOC0000600,SIN000200,Informe,True,True,2025-05-10,False,
DOC0000601,SIN000201,Denuncia,True,True,2025-07-27,False,
DOC0000602,SIN000201,Factura,True,True,2025-07-25,False,
DOC0000603,SIN000201,Informe,True,True,2025-07-23,False,
DOC0000604,SIN000202,Denuncia,True,True,2024-09-16,False,
DOC0000605,SIN000202,Factura,True,True,2024-09-15,False,
DOC0000606,SIN000202,Informe,True,True,2024-09-14,False,
DOC0000607,SIN000203,Denuncia,True,True,2024-05-23,False,
DOC0000608,SIN000203,Factura,True,True,2024-05-27,False,
DOC0000609,SIN000203,Informe,True,True,2024-05-23,False,
DOC0000610,SIN000204,Denuncia,True,True,2025-01-02,False,
DOC0000611,SIN000204,Factura,True,True,2025-01-05,False,
DOC0000612,SIN000204,Informe,True,True,2025-01-02,False,
DOC0000613,SIN000205,Denuncia,True,True,2024-12-03,False,
DOC0000614,SIN000205,Factura,True,True,2024-12-02,False,
DOC0000615,SIN000205,Informe,True,True,2024-12-07,False,
DOC0000616,SIN000206,Denuncia,True,True,2025-01-06,False,
DOC0000617,SIN000206,Factura,True,True,2025-01-06,False,
DOC0000618,SIN000206,Informe,True,True,2025-01-03,False,
DOC0000619,SIN000207,Denuncia,True,True,2024-05-06,False,
DOC0000620,SIN000207,Factura,True,True,2024-05-05,False,
DOC0000621,SIN000207,Informe,True,True,2024-05-07,False,
DOC0000622,SIN000208,Denuncia,True,True,2024-07-23,False,
DOC0000623,SIN000208,Factura,True,True,2024-07-24,False,
DOC0000624,SIN000208,Informe,True,True,2024-07-24,False,
DOC0000625,SIN000209,Denuncia,True,True,2025-01-08,False,
DOC0000626,SIN000209,Factura,True,True,2025-01-06,False,
DOC0000627,SIN000209,Informe,True,True,2025-01-07,False,
DOC0000628,SIN000210,Denuncia,True,True,2025-01-28,False,
DOC0000629,SIN000210,Factura,True,True,2025-01-27,False,
DOC0000630,SIN000210,Informe,True,True,2025-01-31,False,
DOC0000631,SIN000211,Denuncia,True,True,2024-11-09,False,
DOC0000632,SIN000211,Factura,True,True,2024-11-07,False,
DOC0000633,SIN000211,Informe,True,True,2024-11-07,False,
DOC0000634,SIN000212,Denuncia,True,True,2025-05-08,False,
DOC0000635,SIN000212,Factura,True,True,2025-05-06,False,
DOC0000636,SIN000212,Informe,True,True,2025-05-08,False,
DOC0000637,SIN000213,Denuncia,True,True,2024-06-08,False,
DOC0000638,SIN000213,Factura,True,True,2024-06-10,False,
DOC0000639,SIN000213,Informe,True,True,2024-06-12,False,
DOC0000640,SIN000214,Denuncia,True,True,2024-03-29,False,
DOC0000641,SIN000214,Factura,True,True,2024-03-27,False,
DOC0000642,SIN000214,Informe,True,True,2024-03-26,False,
DOC0000643,SIN000215,Denuncia,True,True,2025-09-26,False,
DOC0000644,SIN000215,Factura,True,True,2025-09-25,False,
DOC0000645,SIN000215,Informe,True,True,2025-09-24,False,
DOC0000646,SIN000216,Denuncia,True,True,2025-05-13,False,
DOC0000647,SIN000216,Factura,True,True,2025-05-10,False,
DOC0000648,SIN000216,Informe,True,True,2025-05-08,False,
DOC0000649,SIN000217,Denuncia,True,True,2024-12-27,False,
DOC0000650,SIN000217,Factura,True,True,2024-12-27,False,
DOC0000651,SIN000217,Informe,True,True,2024-12-28,False,
DOC0000652,SIN000218,Denuncia,True,True,2025-10-17,False,
DOC0000653,SIN000218,Factura,True,True,2025-10-13,False,
DOC0000654,SIN000218,Informe,True,True,2025-10-18,False,
DOC0000655,SIN000219,Denuncia,True,True,2025-04-26,False,
DOC0000656,SIN000219,Factura,True,True,2025-04-22,False,
DOC0000657,SIN000219,Informe,True,True,2025-04-26,False,
DOC0000658,SIN000220,Denuncia,True,True,2025-03-08,False,
DOC0000659,SIN000220,Factura,True,True,2025-03-06,False,
DOC0000660,SIN000220,Informe,True,True,2025-03-09,False,
DOC0000661,SIN000221,Denuncia,True,True,2024-07-21,False,
DOC0000662,SIN000221,Factura,True,True,2024-07-22,False,
DOC0000663,SIN000221,Informe,True,True,2024-07-20,False,
DOC0000664,SIN000222,Denuncia,True,True,2025-07-28,False,
DOC0000665,SIN000222,Factura,True,True,2025-07-26,False,
DOC0000666,SIN000222,Informe,True,True,2025-07-26,False,
DOC0000667,SIN000223,Denuncia,True,True,2025-02-18,False,
DOC0000668,SIN000223,Factura,True,True,2025-02-21,False,
DOC0000669,SIN000223,Informe,True,True,2025-02-20,False,
DOC0000670,SIN000224,Denuncia,True,True,2025-03-31,False,
DOC0000671,SIN000224,Factura,True,True,2025-03-28,False,
DOC0000672,SIN000224,Informe,True,True,2025-03-28,False,
DOC0000673,SIN000225,Denuncia,True,True,2025-01-31,False,
DOC0000674,SIN000225,Factura,True,True,2025-01-31,False,
DOC0000675,SIN000225,Informe,True,True,2025-01-31,False,
DOC0000676,SIN000226,Denuncia,True,True,2025-02-11,False,
DOC0000677,SIN000226,Factura,True,True,2025-02-12,False,
DOC0000678,SIN000226,Informe,True,True,2025-02-14,False,
DOC0000679,SIN000227,Denuncia,True,True,2024-06-04,False,
DOC0000680,SIN000227,Factura,True,True,2024-06-03,False,
DOC0000681,SIN000227,Informe,True,True,2024-06-01,False,
DOC0000682,SIN000228,Denuncia,True,True,2024-12-07,False,
DOC0000683,SIN000228,Factura,True,True,2024-12-05,False,
DOC0000684,SIN000228,Informe,True,True,2024-12-06,False,
DOC0000685,SIN000229,Denuncia,True,True,2025-04-02,False,
DOC0000686,SIN000229,Factura,True,True,2025-04-04,False,
DOC0000687,SIN000229,Informe,True,True,2025-03-31,False,
DOC0000688,SIN000230,Denuncia,True,True,2025-04-07,False,
DOC0000689,SIN000230,Factura,True,True,2025-04-11,False,
DOC0000690,SIN000230,Informe,True,True,2025-04-07,False,
DOC0000691,SIN000231,Denuncia,True,True,2024-12-20,False,
DOC0000692,SIN000231,Factura,True,True,2024-12-22,False,
DOC0000693,SIN000231,Informe,True,True,2024-12-22,False,
DOC0000694,SIN000232,Denuncia,True,True,2025-07-25,False,
DOC0000695,SIN000232,Factura,True,True,2025-07-20,False,
DOC0000696,SIN000232,Informe,True,True,2025-07-25,False,
DOC0000697,SIN000233,Denuncia,True,True,2025-02-20,False,
DOC0000698,SIN000233,Factura,True,True,2025-02-22,False,
DOC0000699,SIN000233,Informe,True,True,2025-02-20,False,
DOC0000700,SIN000234,Denuncia,True,True,2024-04-26,False,
DOC0000701,SIN000234,Factura,True,True,2024-04-26,False,
DOC0000702,SIN000234,Informe,True,True,2024-04-30,False,
DOC0000703,SIN000235,Denuncia,True,True,2024-10-17,False,
DOC0000704,SIN000235,Factura,True,True,2024-10-20,False,
DOC0000705,SIN000235,Informe,True,True,2024-10-15,False,
DOC0000706,SIN000236,Denuncia,True,True,2025-03-21,False,
DOC0000707,SIN000236,Factura,True,True,2025-03-19,False,
DOC0000708,SIN000236,Informe,True,True,2025-03-18,False,
DOC0000709,SIN000237,Denuncia,True,True,2024-10-09,False,
DOC0000710,SIN000237,Factura,True,True,2024-10-12,False,
DOC0000711,SIN000237,Informe,True,True,2024-10-13,False,
DOC0000712,SIN000238,Denuncia,True,True,2025-05-09,False,
DOC0000713,SIN000238,Factura,True,True,2025-05-12,False,
DOC0000714,SIN000238,Informe,True,True,2025-05-11,False,
DOC0000715,SIN000239,Denuncia,True,True,2024-08-10,False,
DOC0000716,SIN000239,Factura,True,True,2024-08-07,False,
DOC0000717,SIN000239,Informe,True,True,2024-08-08,False,
DOC0000718,SIN000240,Denuncia,True,True,2025-04-30,False,
DOC0000719,SIN000240,Factura,True,True,2025-04-25,False,
DOC0000720,SIN000240,Informe,True,True,2025-04-28,False,
DOC0000721,SIN000241,Denuncia,True,True,2024-07-07,False,
DOC0000722,SIN000241,Factura,True,True,2024-07-03,False,
DOC0000723,SIN000241,Informe,True,True,2024-07-06,False,
DOC0000724,SIN000242,Denuncia,True,True,2025-03-27,False,
DOC0000725,SIN000242,Factura,True,True,2025-03-26,False,
DOC0000726,SIN000242,Informe,True,True,2025-03-23,False,
DOC0000727,SIN000243,Denuncia,True,True,2024-11-27,False,
DOC0000728,SIN000243,Factura,True,True,2024-11-27,False,
DOC0000729,SIN000243,Informe,True,True,2024-11-24,False,
DOC0000730,SIN000244,Denuncia,True,True,2025-08-24,False,
DOC0000731,SIN000244,Factura,True,True,2025-08-22,False,
DOC0000732,SIN000244,Informe,True,True,2025-08-25,False,
DOC0000733,SIN000245,Denuncia,True,True,2024-02-17,False,
DOC0000734,SIN000245,Factura,True,True,2024-02-17,False,
DOC0000735,SIN000245,Informe,True,True,2024-02-17,False,
DOC0000736,SIN000246,Denuncia,True,True,2024-11-05,False,
DOC0000737,SIN000246,Factura,True,True,2024-11-04,False,
DOC0000738,SIN000246,Informe,True,True,2024-11-04,False,
DOC0000739,SIN000247,Denuncia,True,True,2024-04-29,False,
DOC0000740,SIN000247,Factura,True,True,2024-05-01,False,
DOC0000741,SIN000247,Informe,True,True,2024-04-28,False,
DOC0000742,SIN000248,Denuncia,True,True,2024-08-30,False,
DOC0000743,SIN000248,Factura,True,True,2024-09-02,False,
DOC0000744,SIN000248,Informe,True,True,2024-08-31,False,
DOC0000745,SIN000249,Denuncia,True,True,2025-04-28,False,
DOC0000746,SIN000249,Factura,True,True,2025-04-26,False,
DOC0000747,SIN000249,Informe,True,True,2025-04-26,False,
DOC0000748,SIN000250,Denuncia,True,True,2025-04-18,False,
DOC0000749,SIN000250,Factura,True,True,2025-04-16,False,
DOC0000750,SIN000250,Informe,True,True,2025-04-21,False,
DOC0000751,SIN000251,Denuncia,True,True,2025-05-01,False,
DOC0000752,SIN000251,Factura,True,True,2025-05-02,False,
DOC0000753,SIN000251,Informe,True,True,2025-05-04,False,
DOC0000754,SIN000252,Denuncia,True,True,2024-12-26,False,
DOC0000755,SIN000252,Factura,True,True,2024-12-24,False,
DOC0000756,SIN000252,Informe,True,True,2024-12-28,False,
DOC0000757,SIN000253,Denuncia,True,True,2025-01-18,False,
DOC0000758,SIN000253,Factura,True,True,2025-01-17,False,
DOC0000759,SIN000253,Informe,True,True,2025-01-20,False,
DOC0000760,SIN000254,Denuncia,True,True,2025-04-01,False,
DOC0000761,SIN000254,Factura,True,True,2025-04-01,False,
DOC0000762,SIN000254,Informe,True,True,2025-04-01,False,
DOC0000763,SIN000255,Denuncia,True,True,2025-06-03,False,
DOC0000764,SIN000255,Factura,True,True,2025-06-02,False,
DOC0000765,SIN000255,Informe,True,True,2025-06-02,False,
DOC0000766,SIN000256,Denuncia,True,True,2025-07-07,False,
DOC0000767,SIN000256,Factura,True,True,2025-07-05,False,
DOC0000768,SIN000256,Informe,True,True,2025-07-03,False,
DOC0000769,SIN000257,Denuncia,True,True,2024-10-06,False,
DOC0000770,SIN000257,Factura,True,True,2024-10-08,False,
DOC0000771,SIN000257,Informe,True,True,2024-10-09,False,
DOC0000772,SIN000258,Denuncia,True,True,2025-09-13,False,
DOC0000773,SIN000258,Factura,True,True,2025-09-10,False,
DOC0000774,SIN000258,Informe,True,True,2025-09-11,False,
DOC0000775,SIN000259,Denuncia,True,True,2024-12-05,False,
DOC0000776,SIN000259,Factura,True,True,2024-12-04,False,
DOC0000777,SIN000259,Informe,True,True,2024-12-03,False,
DOC0000778,SIN000260,Denuncia,True,True,2024-12-14,False,
DOC0000779,SIN000260,Factura,True,True,2024-12-11,False,
DOC0000780,SIN000260,Informe,True,True,2024-12-14,False,
DOC0000781,SIN000261,Denuncia,True,True,2024-07-19,False,
DOC0000782,SIN000261,Factura,True,True,2024-07-20,False,
DOC0000783,SIN000261,Informe,True,True,2024-07-21,False,
